i,j,gwl,std_gwl,rl_elevati,nztm_x,nztm_y
248,826,1.54166,1.71398203374373,2.159996666666667,1573384.6666666667,5176758.666666666
248,828,1.131421428571429,2.186976900527653,2.259991428571429,1573548.4285714284,5176749.857142856
249,221,185.934,0.938,204.00399,1512818.0,5176686.0
249,728,15.569995,1.640731525307797,19.999995,1563521.0,5176627.5
249,768,9.572500000000002,1.391736525307797,10.539995,1567568.5,5176685.499999999
249,773,9.878495,1.74164703374373,10.454993333333334,1568080.3333333333,5176653.166666666
249,789,8.044996666666668,1.74331203374373,9.913333333333334,1569695.3333333333,5176678.333333333
249,792,8.699995000000001,1.395731525307797,9.45,1569938.0,5176653.499999999
249,797,4.36599,1.583081830369357,6.039998000000002,1570461.0,5176653.0
249,799,5.793330000000002,1.74898203374373,8.176663333333334,1570698.0,5176611.0
249,801,4.12733,1.82198203374373,5.743323333333334,1570847.6666666667,5176659.333333333
249,802,4.136247500000002,1.935602287961696,4.749995,1570973.5,5176628.0
249,808,3.084995714285715,2.354867832714481,4.186422857142857,1571550.7142857143,5176641.214285715
249,827,1.9399975,1.262236525307797,2.5699925,1573442.5,5176644.0
250,221,195.02649,1.952995,204.28399,1512827.5,5176554.5
250,726,14.46,2.85199,20.15999,1563399.0,5176513.0
250,760,9.502490000000002,1.345736525307797,10.93,1566747.0,5176512.5
250,766,10.090995,1.481236525307798,10.389995,1567339.5,5176562.0
250,771,9.354995,1.382736525307797,9.63,1567849.0,5176514.0
250,790,7.443441111111112,2.020921261589907,9.57110888888889,1569735.5555555555,5176548.444444444
250,794,6.94166,1.824978700410397,8.489990000000002,1570170.0,5176573.0
250,798,5.944993333333334,1.741813700410397,8.479995000000002,1570557.1666666667,5176577.5
250,804,5.24499,1.507736525307797,6.899990000000002,1571123.0,5176582.5
250,805,4.408326666666668,1.788645367077064,5.633330000000002,1571263.3333333333,5176560.666666666
250,828,4.194995,1.334236525307798,4.49499,1573543.5,5176558.5
250,840,0.76899,0.23299,2.46,1574707.9999999995,5176515.0
250,847,0.823,0.425,1.42999,1575461.0,5176573.0
251,698,17.611990000000002,1.406,26.461990000000004,1560566.0,5176469.000000001
251,723,14.24999,0.014,22.94,1563002.0,5176489.0
251,771,8.544995,1.302736525307797,9.374995,1567811.9999999995,5176470.5
251,779,9.10266,1.734315367077063,11.383326666666669,1568681.0,5176461.666666666
251,794,6.561998,2.097976440492476,9.073994000000004,1570142.0,5176427.2
251,797,5.77299,0.17599,9.109990000000002,1570476.0000000002,5176429.0
251,801,3.658745000000001,1.326736525307797,4.2774925,1570890.0,5176457.0
251,807,2.21999,1.446236525307797,4.0,1571470.0,5176487.0
252,692,15.692990000000002,0.77899,28.003000000000004,1559933.0,5176378.0
252,723,15.57499,0.986,20.53,1563023.0,5176302.0
252,795,5.334995,1.306736525307797,6.629990000000002,1570282.0,5176376.5
252,800,5.434993333333334,1.75831203374373,7.433333333333334,1570737.3333333335,5176352.666666666
252,804,4.438995,1.393236525307797,5.86999,1571167.0,5176379.5
252,806,3.654995,2.012102287961696,5.582497500000002,1571344.25,5176340.75
252,807,3.246663333333334,1.755645367077063,4.406663333333334,1571458.0,5176381.0
253,269,165.51600000000002,0.669,169.17100000000002,1517635.0,5176271.0
253,698,15.395,0.02899,25.430000000000003,1560561.0,5176211.0
253,775,8.958747500000001,1.343484025307798,9.822500000000002,1568287.75,5176228.75
253,776,8.867775555555555,2.300197156102751,10.253327777777775,1568361.7777777775,5176255.777777778
253,786,7.23,0.23199,11.03999,1569363.0,5176266.999999999
253,793,5.293323333333334,1.72631203374373,6.946663333333334,1570038.6666666665,5176210.666666666
253,797,7.215828333333334,2.171727542179662,8.374995,1570448.1666666667,5176241.0
254,308,151.82499,1.27999,154.58299000000002,1521516.0000000002,5176173.0
254,751,10.972326666666667,1.737978700410397,12.819996666666668,1565860.3333333333,5176138.999999999
254,772,7.605995000000002,1.581236525307797,9.209995,1567943.0,5176181.5
254,801,3.212495,1.965852287961696,4.727495,1570835.9999999995,5176165.0
254,805,4.853333333333334,1.762315367077063,6.456663333333334,1571235.0,5176133.0
255,696,15.253000000000002,1.054,25.527990000000003,1560387.9999999995,5176046.0
255,700,14.67599,0.495,23.94599,1560793.0,5176069.0
255,749,12.031,0.321,13.05,1565691.0,5176088.0
255,751,10.939995,0.460995,12.674995,1565853.5,5176077.499999999
255,777,9.24116,1.410566525307798,10.484991666666668,1568453.6666666667,5176075.166666666
256,291,157.283,0.479,160.21299,1519882.0,5175921.0
256,658,24.603,1.03499,40.123000000000005,1556515.9999999995,5175951.0
256,750,11.557495,1.376731525307797,13.059995,1565739.5,5175935.5
256,752,10.692996666666668,1.099491016871865,12.02999,1565970.6666666667,5175925.666666666
256,753,10.424995,1.388236525307797,11.74499,1566073.0,5175946.5
256,805,5.1162425,2.016602287961696,7.732495000000002,1571259.75,5175970.5
256,849,1.08,0.49599,1.24,1575616.0,5175982.0
256,898,0.931995,1.362484025307797,2.3294925,1580547.5,5175945.75
257,627,37.645990000000005,1.41299,50.596,1553478.0,5175802.0
257,628,37.458000000000006,1.34899,50.30799,1553507.0,5175807.0
257,658,23.88199,0.83399,39.762,1556530.0,5175854.0
257,752,10.3,1.381736525307797,11.965000000000002,1565951.5,5175843.0
257,754,10.877495,1.461731525307797,11.57499,1566145.0,5175829.000000001
257,755,9.869995,1.382236525307798,11.455,1566244.5,5175862.0
257,785,7.015000000000002,1.367736525307797,8.579995,1569246.0,5175836.5
257,806,1.96499,1.381231525307797,3.119995,1571333.0,5175893.5
258,693,16.436,0.929,25.236,1560003.0,5175789.0
258,729,13.920000000000002,0.21699,16.53,1563644.0000000002,5175786.999999999
258,740,13.629663333333337,1.084484350205198,15.02333,1564781.0,5175766.666666666
258,755,9.972495000000002,0.224995,11.335,1566225.5,5175728.000000001
258,756,9.24999,0.179,11.170000000000002,1566371.0,5175773.0
258,776,8.616596000000001,1.686483830369357,10.155996,1568332.1999999995,5175745.2
258,803,4.694282857142858,2.179261186241938,6.569995714285716,1571049.7142857143,5175738.714285715
259,296,154.92100000000002,0.52899,157.11099,1520335.0,5175671.0
259,708,15.127495,0.668495,20.265,1561570.5,5175622.0
259,720,14.805,0.75599,17.110000000000003,1562776.0,5175690.999999999
259,756,10.2624925,1.428734025307797,11.067495,1566336.0,5175667.0
260,727,14.7524975,2.004104787961696,17.314992500000002,1563452.0000000002,5175572.0
260,761,8.164990000000001,0.78299,9.18,1566816.0,5175592.0
260,776,7.782660000000002,2.387241513907889,9.417994666666669,1568347.4,5175533.533333333
260,779,8.329995,1.474236525307797,10.03499,1568627.9999999995,5175517.5
261,727,14.823323333333336,1.88131203374373,16.816663333333334,1563439.3333333333,5175461.333333334
261,728,14.0605,1.459236525307798,17.27999,1563567.0,5175442.500000001
261,765,8.100000000000001,0.711,8.539990000000001,1567202.0,5175451.0
261,783,6.61749,1.331736525307797,8.124995000000002,1569073.5,5175422.5
262,729,14.3699925,2.013354787961696,17.039995,1563621.75,5175349.25
262,780,9.18999,0.224,10.36999,1568750.0,5175390.0
263,695,16.273,0.97899,23.12299,1560273.0,5175289.0
263,704,15.416000000000002,0.58399,21.01799,1561146.0,5175298.0
263,745,11.98999,0.442,13.64999,1565214.0,5175261.0
264,328,138.498,1.83099,143.268,1523535.0,5175158.0
264,744,12.6,0.085,14.14,1565171.0,5175110.0
265,333,132.08999,4.281000000000001,143.05499,1524076.0000000002,5175086.0
265,700,14.239,0.86799,20.934,1560703.0,5175089.0
265,751,9.695,1.401731525307797,10.920000000000002,1565811.9999999995,5175015.5
266,361,118.997,2.732,137.057,1526888.0,5174906.0
266,732,13.328245,1.527231525307797,15.5524925,1563974.0,5174942.5
266,734,13.38799,0.28799,16.20999,1564169.0,5174917.0
267,713,14.168,0.27799,16.347990000000003,1562003.0,5174889.0
267,718,13.859990000000002,0.335,15.61999,1562562.0,5174810.0
267,728,12.8,0.133,14.189990000000002,1563549.0,5174863.0
268,728,13.32999,1.346236525307798,14.31999,1563563.0,5174714.0
268,734,13.884990000000002,1.495731525307797,15.84499,1564174.0,5174722.5
269,652,23.722990000000003,1.437,37.323,1555927.0,5174633.0
270,738,13.197138571428573,2.203976900527653,15.508565714285714,1564520.1428571427,5174556.428571428
271,651,23.63199,1.66499,37.312000000000005,1555805.0,5174479.0
271,691,15.53999,0.944,23.19,1559801.0,5174456.0
271,744,12.6575,1.417236525307797,14.39,1565157.0,5174459.5
271,753,10.07999,0.27599,11.52,1566044.0000000002,5174460.0
272,696,15.477990000000002,0.028,21.35799,1560303.0,5174390.0
273,594,41.111990000000006,0.57999,58.94200000000001,1550157.0,5174279.0
273,741,12.55249,1.387731525307797,14.439990000000002,1564848.0,5174286.5
274,346,121.62999,4.092990000000001,135.22,1525352.0,5174154.0
274,739,12.503994,2.053778440492476,14.305996,1564649.2,5174153.6
275,720,10.265,0.215,14.840000000000002,1562749.0,5174023.0
275,741,12.374995000000002,1.335731525307798,13.744995,1564854.0,5174024.499999999
275,743,12.497495,1.928602287961696,13.677495,1565033.0,5174072.25
275,745,12.21333,1.72698203374373,13.819996666666668,1565281.3333333335,5174077.666666666
276,362,119.551,3.243,130.091,1526998.0,5173952.0
276,745,11.899995,1.292731525307797,13.93,1565251.0,5173950.0
276,768,8.56499,1.024,9.90999,1567501.0,5173940.0
277,608,36.783,2.526,52.243,1551507.0,5173889.0
278,323,136.58099,0.61699,139.07099000000002,1523025.0,5173737.0
278,357,115.471,0.141,130.17100000000002,1526409.0,5173777.0
279,660,24.399990000000003,1.36399,31.499990000000004,1556792.0,5173689.0
280,357,119.12799,2.53399,128.548,1526411.0,5173517.0
280,669,17.718,1.44299,27.978,1557614.0,5173572.0
280,688,16.281000000000002,1.1,22.725990000000003,1559559.0,5173523.0
280,696,14.60499,0.65899,20.10499,1560377.0,5173587.0
281,706,15.217,0.63599,16.986990000000002,1561367.0,5173416.0
281,720,13.178,0.397,14.02799,1562784.0,5173438.0
282,358,116.97799,1.53299,127.508,1526528.0,5173379.0
282,650,20.641,1.899,34.480990000000006,1555747.9999999995,5173366.0
282,663,15.906990000000002,1.187,22.306990000000003,1557019.0,5173396.0
285,665,14.76599,1.072,28.865990000000004,1557206.0,5173095.0
286,546,49.90999000000001,4.302,71.11,1545339.0,5172929.0
286,699,15.06899,1.999648700410397,18.322323333333333,1560630.0,5172938.0
287,593,42.858,0.87599,54.16799,1550007.0,5172889.0
287,748,11.609995,1.453731525307797,12.224995,1565507.5,5172879.999999999
289,352,121.66899,0.035,123.234,1525955.0,5172635.0
289,560,48.84299000000001,2.87299,62.833000000000006,1546764.0000000002,5172679.0
289,749,9.89999,0.55199,11.43,1565642.0,5172602.0
289,751,10.18,0.55199,13.8,1565893.0,5172677.0
291,343,126.23999,0.49799,127.05,1525021.0,5172441.0
293,366,114.899,0.81699,121.39399,1527317.0,5172269.0
293,738,7.929990000000002,0.34799,9.56,1564502.0,5172221.0
294,564,50.039,2.04099,59.398990000000005,1547107.9999999995,5172190.0
294,613,29.25399,0.60799,43.164,1552007.0,5172190.0
294,740,8.680000000000001,0.11299,8.989990000000002,1564771.9999999995,5172101.0
295,663,15.126,1.43499,26.916000000000004,1557024.0,5172012.0
296,628,24.554,1.67799,37.01399,1553549.0,5171933.0
296,646,20.451,2.209,31.451000000000004,1555325.0,5171904.0
297,681,13.529990000000002,0.879,21.985000000000003,1558894.0,5171825.0
298,365,113.053,1.17799,116.303,1527228.0000000002,5171746.0
299,633,20.204,1.085,33.361000000000004,1554097.0,5171612.0
299,728,9.680495,0.3105,10.836,1563558.0,5171697.0
300,374,110.07299,0.134,112.09799,1528192.0,5171570.0
301,602,32.66799,1.623,43.198,1550946.0,5171407.0
303,705,13.482,0.66299,15.25199,1561203.0,5171291.0
303,706,13.67199,0.55299,14.961990000000002,1561303.0,5171291.0
304,385,102.818,0.96899,107.083,1529269.0,5171187.0
304,395,101.591,0.94999,103.731,1530236.0000000002,5171134.0
306,330,122.94599,0.81499,132.29600000000002,1523795.9999999995,5170963.0
306,345,121.078,0.064,123.708,1525215.0,5170988.0
307,338,123.21199,0.892,127.772,1524530.0,5170842.0
307,350,118.62999,0.776,121.28199,1525740.0000000002,5170881.0
307,357,115.90299,0.40299,118.928,1526415.0,5170889.0
307,359,114.885,0.156,117.57499,1526695.0,5170858.0
307,712,12.28699,0.53399,13.07199,1561948.0000000002,5170869.000000001
308,595,34.268,0.967,43.568000000000005,1550207.0,5170790.0
309,359,115.343,0.661,117.333,1526613.0,5170669.0
309,521,47.44200000000001,4.270990000000001,69.402,1542805.0,5170695.0
309,709,10.701,0.321,13.18099,1561664.0,5170616.0
310,538,51.791990000000006,2.36899,62.33200000000001,1544509.0,5170590.0
311,531,50.57699,3.46199,64.14199,1543809.0,5170490.0
311,664,13.13,0.504,21.790000000000003,1557185.0,5170451.0
311,711,11.616,0.55,12.71599,1561803.0,5170491.0
312,345,118.89199,0.504,123.46199,1525261.0,5170337.0
312,388,101.12,2.749,105.359,1529534.0,5170327.0
312,707,11.93099,0.536,12.491,1561475.0,5170300.0
313,383,103.178,1.728,107.39299,1529086.0,5170289.0
313,386,102.916,2.565,106.40599,1529308.0000000002,5170243.0
313,532,53.769000000000005,2.80299,62.005,1543999.0,5170210.0
313,673,12.626995,2.119,17.247,1558096.0,5170217.0
314,385,101.958,1.84599,105.722,1529287.0,5170138.0
314,387,101.01399,2.131,104.76,1529479.0,5170107.0
314,545,50.14099,2.55299,58.44599,1545201.0,5170169.0
315,371,108.497,0.441,111.78199,1527824.0,5170005.000000001
315,378,107.54299,0.938,109.47799,1528507.0,5170074.0
315,673,13.081,1.58599,17.27599,1558034.0,5170061.0
316,370,108.35299,0.52499,111.053,1527745.0,5169911.0
317,369,108.72,0.448,111.55999,1527615.0,5169890.0
317,469,61.06,11.55399,82.88999000000001,1537601.0,5169870.0
317,541,51.09799,2.292,56.81399,1544879.0,5169820.0
318,397,96.3,3.88299,99.55,1530455.0,5169799.0
319,606,28.34099,0.679,34.230990000000006,1551397.0,5169641.0
320,723,8.064,0.435,8.189,1563018.0,5169553.0
321,708,9.50399,0.48199,10.22399,1561546.0,5169403.0
323,407,93.72299,2.032,96.023,1531411.9999999995,5169230.0
323,724,7.728000000000002,0.316,8.11299,1563155.9999999995,5169217.0
324,384,103.19499,0.64899,105.415,1529168.0,5169157.0
324,549,44.376990000000006,2.615,52.416990000000006,1545609.0,5169191.0
324,707,8.609990000000002,0.342,8.81,1561434.0,5169138.0
324,735,6.0475,1.458231525307797,8.295500000000002,1564258.5,5169164.5
325,672,11.305,0.887,16.725,1557966.0,5169021.0
325,703,8.465,0.53299,9.814990000000002,1561023.0,5169020.0
328,368,106.148,0.16699,109.883,1527514.0,5168757.000000001
328,395,96.75,0.51599,100.19,1530221.0,5168702.0
328,618,19.739,1.501,27.569000000000003,1552573.0,5168708.0
328,695,9.42,0.684,10.14,1560207.0,5168736.0
329,377,102.82199,0.393,106.232,1528464.0,5168629.000000001
329,683,9.269,0.81699,13.638990000000002,1559084.0000000002,5168632.0
330,374,102.927,0.342,106.91699,1528134.0,5168573.0
330,739,5.430995,1.323736525307798,7.60599,1564609.5,5168548.0
332,398,94.14199,0.481,97.49199,1530593.0,5168391.0
332,566,38.34199,1.49,43.457,1547309.0,5168396.0
332,586,33.118,1.37899,36.12799,1549308.0000000002,5168391.0
332,629,18.89399,0.21199,23.25399,1553606.0,5168391.0
334,386,97.343,0.085,101.90299,1529352.0,5168193.0
335,506,55.242,0.80099,61.242,1541379.0,5168076.0
335,580,32.638000000000005,0.907,36.28799,1548795.0,5168040.0
335,581,32.30899,1.05599,36.27899,1548803.0,5168040.0
336,652,9.673,1.019,18.10799,1555944.0,5167986.0
337,376,98.869,1.04499,105.069,1528314.0,5167889.0
337,398,93.35399,0.393,96.25399,1530505.0,5167860.0
337,569,36.01599,1.613,40.465990000000005,1547608.0,5167891.0
337,574,33.51599,0.961,38.096,1548128.0,5167891.0
338,595,28.98399,1.184,31.524,1550205.0,5167741.0
339,375,98.36199,0.44999,105.842,1528203.0,5167687.0
340,412,87.60099000000001,0.46299,90.82099,1531958.0,5167562.0
340,413,86.44300000000001,0.42699,91.01799,1532026.0,5167509.000000001
340,457,66.897,7.460000000000002,73.22200000000002,1536465.0,5167562.0
340,527,47.075,0.721,51.915000000000006,1543411.0,5167522.0
341,170,181.856,0.63899,185.64599,1507720.0,5167415.0
341,372,97.677,1.488,107.12699,1527925.0,5167479.0
341,389,94.662,0.517,98.32199,1529646.0,5167414.0
341,650,13.968000000000002,1.36899,16.10799,1555736.0,5167442.0
341,663,10.09799,0.61299,12.26799,1557037.0,5167439.999999999
342,445,68.82949500000001,2.920736525307797,78.42199500000001,1535219.5,5167326.5
342,455,71.287,4.015990000000001,74.05699,1536209.0,5167305.0
342,557,37.30899,0.828,41.409000000000006,1546412.0000000002,5167313.0
343,404,89.58199999999998,0.085,92.74199,1531174.0,5167283.0
343,423,82.72299000000001,0.83999,86.23500000000001,1533041.0,5167260.0
343,689,5.973000000000002,0.178,6.748,1559666.0,5167279.0
345,471,64.55849,2.931495,67.283995,1537880.0,5167031.500000001
345,641,13.612990000000002,1.08899,15.862990000000002,1554886.0,5167093.000000001
348,182,174.645,0.70099,182.32499,1508979.9999999995,5166717.0
348,668,7.098000000000002,0.47699,8.328000000000001,1557560.0,5166770.0
349,389,91.800495,1.372495,96.9405,1529689.5,5166673.5
349,452,71.74199,2.558,74.33199999999998,1535992.0,5166691.0
350,503,51.852,1.70399,55.58200000000001,1541058.0,5166583.0
350,529,40.178,1.373,46.46799,1543669.0,5166520.0
351,420,81.39399,0.60799,85.21399000000001,1532754.0,5166425.0
351,710,4.71199,0.156,6.202000000000002,1561703.0,5166493.0
351,733,4.920000000000002,0.31099,6.389990000000002,1564005.0,5166492.0
352,714,4.45499,0.65899,5.92799,1562184.0,5166323.0
354,553,35.686,1.171,38.526,1546009.0,5166192.000000001
354,555,31.684,0.474,37.54899,1546298.0,5166137.0
355,509,49.414,0.045,52.644000000000005,1541673.0,5166078.0
355,587,27.051,0.178,27.106,1549491.9999999995,5166047.0
356,393,87.48899,1.776,93.12899,1530038.0,5165903.999999999
356,518,44.44699000000001,1.47,48.14699,1542574.0,5165997.0
356,519,44.84199,1.832,48.262,1542664.0,5165965.0
359,655,7.60099,0.62699,9.126,1556209.0,5165625.0
359,700,4.163000000000001,0.224,5.143000000000002,1560723.9999999995,5165653.000000001
360,410,82.54398999999998,0.411,86.81399999999998,1531744.0,5165531.0
360,630,12.83899,0.55699,14.28699,1553749.0,5165567.0
360,686,2.67799,0.291,3.68099,1559336.0,5165522.0
361,729,4.114990000000001,0.707,5.82999,1563603.9999999995,5165482.999999999
362,497,54.083000000000006,0.268,54.39300000000001,1540411.0,5165391.0
363,434,73.55699,0.65899,76.87699,1534140.0000000002,5165203.0
363,483,58.974990000000005,0.98699,59.49,1539071.0,5165201.0
364,434,73.78198999999998,0.606,76.872,1534145.0,5165197.0
365,474,62.330000000000005,1.38999,62.88,1538122.0,5165091.0
365,605,16.569000000000003,0.68699,19.847,1551288.0,5165039.0
365,657,6.15,0.349,6.409990000000002,1556419.9999999995,5165095.0
366,600,18.679,0.316,19.51899,1550710.0,5164953.0
366,710,5.609000000000002,0.77799,5.65899,1561773.0,5164983.0
367,401,81.89800000000001,0.83899,87.40799000000001,1530880.0,5164803.0
369,444,68.46499,0.669,71.67500000000001,1535166.0,5164653.0
369,665,4.68599,0.31,6.77099,1557299.0,5164678.0
370,688,3.256,0.08299,3.621,1559550.0,5164545.0
371,421,75.96299,0.49999,80.16300000000001,1532826.0,5164448.0
371,449,65.551,1.541,69.64099,1535635.9999999995,5164476.0
371,456,64.98899,1.15699,66.41899000000001,1536352.0,5164461.0
371,505,49.422,1.05799,50.82199000000001,1541231.0,5164422.0
372,521,43.719,0.646,43.93899,1542842.0,5164348.0
373,670,3.653000000000001,0.148,4.84299,1557715.0,5164283.0
374,522,43.066,0.42899,44.04600000000001,1542976.0,5164141.0
374,689,2.429996666666667,1.975645367077064,4.563323333333334,1559688.0,5164192.333333334
375,513,45.566,0.522,47.43600000000001,1542001.0,5164062.0
375,522,42.15999500000001,0.618495,44.19849500000001,1542919.0,5164049.5
377,392,74.87,1.80099,89.76999,1529999.0,5163853.0
378,532,38.535990000000005,0.28099,41.576,1543910.0,5163791.999999999
378,610,13.817000000000002,0.20399,13.95699,1551707.0,5163793.0
379,215,156.867,0.014,159.76699000000002,1512234.0,5163667.0
379,426,72.01599,0.507,76.45099,1533325.0,5163679.0
379,482,52.75999,0.665,55.25999,1538949.0,5163621.0
382,400,76.48,1.763,84.88999000000001,1530714.0,5163391.0
382,486,52.19499,0.21799,53.529990000000005,1539312.0,5163392.0
382,522,40.492495000000005,1.427231525307797,41.447495,1542992.0,5163345.0
382,544,31.881000000000004,0.83099,34.791000000000004,1545138.0,5163319.0
385,536,35.304,0.546,38.773990000000005,1544354.0,5163061.000000001
386,415,72.60099000000001,0.86,77.301,1532214.0,5162991.0
386,453,61.33599,1.15299,63.925990000000006,1536066.0,5162905.0
386,615,7.629,0.488,10.444,1552259.0,5162953.0
388,542,33.2,0.52899,36.645,1544910.0,5162793.0
388,590,14.779000000000002,0.134,17.04899,1549707.0,5162760.0
390,610,8.66699,0.089,9.442,1551737.0,5162532.0
391,610,8.513990000000002,0.08699,9.069,1551799.0,5162495.0
391,611,8.217000000000002,0.068,8.725990000000001,1551896.0,5162419.0
392,611,8.052000000000001,0.059,9.074000000000002,1551811.0,5162388.0
392,612,7.781000000000002,0.05999,8.213000000000003,1551973.0,5162323.0
393,545,29.430000000000003,0.57099,32.81,1545250.0,5162282.999999999
394,486,46.754000000000005,4.236000000000001,50.34899,1539312.0,5162191.999999999
394,515,38.858,0.481,40.455000000000005,1542248.0,5162153.0
395,496,46.326,0.171,47.666,1540311.0,5162093.0
395,502,44.401,0.39899,45.57099,1540911.0,5162093.0
395,530,34.45149500000001,0.533995,36.83799500000001,1543787.5,5162056.499999999
396,581,16.354000000000003,0.504,19.75399,1548806.0,5161976.0
396,624,5.47199,0.412495,5.945,1553171.5,5161983.5
397,502,43.374,0.563,44.714000000000006,1540971.0,5161893.0
397,626,4.81599,0.19599,5.205990000000002,1553317.0,5161874.0
398,353,97.841,2.51999,106.35099,1526093.0,5161775.0
399,424,65.42199000000001,1.35699,71.42199000000001,1533114.0,5161692.0
399,481,50.330000000000005,0.56099,51.31999,1538842.0,5161602.0
399,722,1.348,0.388,1.95599,1562918.0,5161610.0
400,514,39.241,0.446,39.71099,1542171.0,5161543.0
400,686,2.934,0.72,3.23399,1559369.0,5161538.0
401,438,61.115,0.163,65.87,1534584.0,5161480.0
401,469,51.755,0.93999,54.18000000000001,1537622.0,5161453.0
402,439,60.745990000000006,1.444,65.29599,1534657.0,5161379.0
402,476,51.69699000000001,1.01999,52.974990000000005,1538312.0,5161393.0
402,524,34.794990000000006,0.21799,35.60499,1543110.0,5161333.000000001
403,506,41.111,0.549,42.245990000000006,1541331.0,5161263.0
403,524,34.224990000000005,0.60199,35.29999,1543115.0,5161261.0
403,585,16.527,0.085,18.847,1549208.0,5161293.0
405,736,0.96899,0.275,1.251,1564374.0,5161007.0
406,426,61.816,2.161,67.69599000000001,1533343.0,5160943.0
406,492,45.012,0.377,46.166990000000006,1539912.0,5160993.0
408,528,30.969990000000003,0.47299,33.27,1543503.0,5160743.0
408,615,7.199990000000002,0.25699,8.649990000000003,1552207.0,5160794.0
408,738,0.925,0.45899,1.269,1564506.0,5160789.000000001
409,577,15.838,1.013,19.860000000000003,1548483.9999999995,5160653.0
409,632,2.388,0.22599,3.01799,1553990.0,5160638.0
410,734,0.87099,0.58799,1.289,1564150.0,5160520.0
411,279,119.41799,1.6,129.658,1518699.0,5160477.0
411,576,15.920000000000002,0.522,19.200000000000003,1548382.0,5160453.0
412,493,43.41799,0.21799,44.404990000000005,1540055.0,5160337.0
412,526,31.332000000000004,1.003,33.672000000000004,1543358.0,5160332.0
413,530,30.525990000000004,0.90799,32.30599,1543740.0000000002,5160249.0
413,588,12.585,1.05099,16.129990000000003,1549513.0,5160281.0
413,610,6.117495,0.37349,7.555000000000002,1551765.0,5160257.0
414,478,47.72299,0.95099,48.623000000000005,1538593.0,5160186.0
414,597,8.001990000000003,0.003,10.88,1550458.0,5160124.0
415,586,10.541,0.323,13.661,1549372.0000000002,5160089.0
415,622,3.691995,0.219995,5.516995000000002,1552908.0000000002,5160046.0
416,545,25.94799,0.275,26.618,1545216.0,5159937.0
416,608,6.526990000000002,0.39899,7.322000000000002,1551551.0,5159907.0
416,622,3.275,0.103,5.945,1552907.0,5159994.0
417,620,4.278990000000001,0.16899,6.039000000000002,1552707.0,5159895.0
418,544,26.086,0.081,26.30599,1545120.0,5159764.0
418,612,5.500000000000002,0.474,6.364990000000002,1551947.0,5159785.0
419,585,12.006990000000002,0.67299,14.91199,1549274.0,5159690.999999999
423,470,46.333000000000006,0.53299,49.75299,1537712.0,5159293.0
423,550,22.44,0.55599,23.430000000000003,1545790.0,5159278.0
424,299,111.97,0.911,120.305,1520674.0,5159166.0
425,463,46.75799000000001,0.38699,50.53799,1537099.0,5159018.999999999
425,479,43.665000000000006,0.28299,45.80500000000001,1538632.0,5159015.0
425,480,43.790000000000006,0.94099,45.919990000000006,1538725.0,5159073.0
425,565,16.493000000000002,1.853,19.113000000000003,1547240.0,5159028.0
426,606,4.776000000000002,0.799,7.111000000000002,1551381.0,5158913.0
427,573,14.461990000000002,0.74599,16.46199,1548009.0,5158894.0
428,298,114.66999,0.38849,117.88,1520571.0,5158786.0
430,305,111.75,0.69999,115.34999,1521240.0,5158509.0
430,315,105.966,0.60299,112.40599,1522217.0,5158591.0
430,524,28.958990000000004,0.24099,29.708990000000004,1543163.0,5158525.0
433,484,39.394000000000005,0.32899,41.844,1539183.0,5158233.0
433,576,11.1645,0.87349,14.30099,1548313.0,5158253.0
434,498,36.69599,0.13799,37.62599,1540512.0,5158188.0
435,480,39.06499,1.567,43.415000000000006,1538717.0,5158061.0
437,317,104.70999,0.796,109.07499,1522417.0,5157892.0
437,495,36.712,0.28099,37.80199,1540262.0,5157858.0
437,587,6.535990000000002,0.367,9.036,1549409.0,5157825.0
439,454,43.057995000000005,2.04049,52.404990000000005,1536137.0,5157685.000000001
439,712,0.901,0.13799,2.302,1561997.0,5157630.0
440,608,1.582,0.09899,1.817,1551549.0,5157557.000000001
441,487,35.09499,1.398231525307798,39.825,1539453.0,5157406.0
441,577,8.151,0.28299,12.951,1548499.0,5157485.0
442,577,10.62199,0.331,13.37199,1548479.0,5157395.0
443,324,100.28399,0.34099,104.25399,1523157.0,5157212.0
443,336,90.57399,0.40799,100.414,1524317.0,5157222.0
443,514,30.086495,1.397231525307797,30.816495000000003,1542107.5,5157253.0
444,324,100.049,0.721,104.05899,1523159.0,5157189.0
445,582,5.468990000000002,0.141,10.04399,1548909.0,5157073.0
446,521,26.94499,0.04899,27.649990000000003,1542811.0,5156994.0
451,539,18.7021175,1.605731525307798,20.67149625,1544650.0,5156446.5
452,537,19.697000000000003,0.572,20.610000000000003,1544429.0,5156301.0
452,538,18.968995,0.81549,20.63399,1544590.0,5156375.0
452,539,19.311495,1.619731525307798,20.451495,1544635.0,5156365.0
454,464,41.16299,0.902,45.923,1537174.0,5156190.0
454,573,7.92799,0.46299,9.22799,1548067.0,5156111.0
455,539,18.70599,0.245,19.29899,1544680.0,5156010.999999999
455,585,4.73299,0.42199,6.112990000000002,1549269.0,5156045.0
455,597,1.406,0.184,1.996,1550445.0,5156003.0
459,465,35.269000000000005,1.87399,45.094,1537288.0,5155690.999999999
459,490,32.98199,1.796,36.749,1539747.0,5155693.0
459,507,27.83499,0.451,28.815,1541408.0,5155605.000000001
